nom_instance;config;root_obj;obj_sol1;time_sol1;gap_sol1;time;solved;feas;opt;obj;LB;gap;nb_nodes;nb_cuts;valid
inst10_7_LIN_f6.txt;PTK ;23.9022;119.209;0.803552;1e+75;1000;1;1;0;100.898;41.366;59.0021;380657;501;1
inst10_7_LIN_f6.txt;PITK ;23.9022;120.167;0.93718;1e+75;1000;1;1;0;100.898;40.8249;59.5384;555035;501;1
inst10_9_LIN_f6.txt; ;39.4667;103.138;0.051369;1e+75;1000;1;1;0;82.1249;42.9787;47.6667;575900;0;1
inst10_9_LIN_f6.txt;I ;39.4667;102.162;0.062484;1e+75;1000;1;1;0;82.1249;43.6861;46.8053;811236;0;1
inst10_9_LIN_f6.txt;T ;39.4685;101.136;0.379095;1e+75;1000;1;1;0;82.1249;44.3938;45.9435;716000;0;1
inst10_9_LIN_f6.txt;K ;39.4667;99.6051;0.0360758;1e+75;1000;1;1;0;82.1249;42.6167;48.1075;567963;0;1
inst10_9_LIN_f6.txt;P ;39.4667;103.138;0.0509369;1e+75;1000;1;1;0;82.1249;45.2167;44.9416;408750;501;1
inst10_9_LIN_f6.txt;ITK ;39.4685;100.39;1.00828;1e+75;1000;1;1;0;82.1249;44.2746;46.0887;585487;0;1
inst10_9_LIN_f6.txt;PIT ;39.4685;98.6738;0.152484;1e+75;1000;1;1;0;82.1249;46.0445;43.9336;587537;500;1
inst10_9_LIN_f6.txt;PIK ;39.4667;102.187;0.208115;1e+75;1000;1;1;0;82.1249;42.3339;48.4518;571845;501;1
inst10_9_LIN_f6.txt;PTK ;39.4685;93.2768;0.608298;1e+75;1000;1;1;0;82.1249;45.9485;44.0504;599558;500;1
inst10_9_LIN_f6.txt;PITK ;39.4685;99.7243;0.209641;1e+75;1000;1;1;0;82.1249;44.596;45.6974;552062;500;1
inst20_0_LIN_f6.txt; ;15.2381;230.224;162.457;1e+75;1000;1;1;0;191.922;15.5239;91.9113;153729;0;1
inst20_0_LIN_f6.txt;I ;15.2381;227.566;206.754;1e+75;1000;1;1;0;191.922;15.2494;92.0543;124700;0;1
inst20_0_LIN_f6.txt;T ;15.2683;219.259;14.5229;1e+75;1000;1;1;0;191.922;16.796;91.2485;88200;0;1
inst20_0_LIN_f6.txt;K ;15.2381;236.01;15.2524;1e+75;1000;1;1;0;191.955;15.2409;92.0602;50600;0;1
inst20_0_LIN_f6.txt;P ;15.2381; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_0_LIN_f6.txt;ITK ;15.2683;237.787;338.699;1e+75;1000;1;1;0;191.922;17.8735;90.6871;74400;0;1
inst20_0_LIN_f6.txt;PIT ;15.2683; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_0_LIN_f6.txt;PIK ;15.2381; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_0_LIN_f6.txt;PTK ;15.2683;244.828;118.776;1e+75;1000;1;1;0;191.922;17.2105;91.0326;17400;501;1
inst20_0_LIN_f6.txt;PITK ;15.2683; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_1_LIN_f6.txt; ;36.0333;201.19;211.803;1e+75;1000;1;1;0;171.032;36.0333;78.9318;84700;0;1
inst20_1_LIN_f6.txt;I ;36.0333;226.083;617.494;1e+75;1000;1;1;0;171.032;36.0333;78.9318;86833;0;1
inst20_1_LIN_f6.txt;T ;36.8641;220.008;476.472;1e+75;1000;1;1;0;171.032;47.4;72.2859;132100;0;1
inst20_1_LIN_f6.txt;K ;36.0333;212.573;92.513;1e+75;1000;1;1;0;171.032;36.0341;78.9314;142959;0;1
inst20_1_LIN_f6.txt;P ;36.0333; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_1_LIN_f6.txt;ITK ;37.6437;209.397;174.136;1e+75;1000;1;1;0;171.032;48.2088;71.8129;87400;0;1
inst20_1_LIN_f6.txt;PIT ;37.6437; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_1_LIN_f6.txt;PIK ;36.0333;228.841;332.494;1e+75;1000;1;1;0;171.032;36.0338;78.9315;134400;501;1
inst20_1_LIN_f6.txt;PTK ;36.8641; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_1_LIN_f6.txt;PITK ;37.6437;190.542;81.7602;1e+75;1000;1;1;0;171.032;48.1911;71.8233;41800;501;1
inst20_2_LIN_f6.txt; ;35.525;172.067;29.5042;1e+75;1000;1;1;0;146.82;35.5559;75.7826;125500;0;1
inst20_2_LIN_f6.txt;I ;35.525;169.981;23.4618;1e+75;1000;1;1;0;146.82;35.525;75.8036;64700;0;1
inst20_2_LIN_f6.txt;T ;35.6496;178.376;7.42028;1e+75;1000;1;1;0;146.82;39.5974;73.0299;94900;0;1
inst20_2_LIN_f6.txt;K ;35.525;174.406;37.1128;1e+75;1000;1;1;0;146.82;35.525;75.8037;100428;0;1
inst20_2_LIN_f6.txt;P ;35.525;182.024;73.956;1e+75;1000;1;1;0;146.82;35.525;75.8037;83501;501;1
inst20_2_LIN_f6.txt;ITK ;35.6496;155.745;17.6549;1e+75;1000;1;1;0;146.82;39.7155;72.9495;73600;0;1
inst20_2_LIN_f6.txt;PIT ;35.6496;187.711;42.0863;1e+75;1000;1;1;0;146.82;39.384;73.1752;48826;501;1
inst20_2_LIN_f6.txt;PIK ;35.525;170.609;124.635;1e+75;1000;1;1;0;146.82;35.525;75.8037;43600;500;1
inst20_2_LIN_f6.txt;PTK ;35.6496;180.102;40.9273;1e+75;1000;1;1;0;146.82;38.942;73.4763;60272;501;1
inst20_2_LIN_f6.txt;PITK ;35.6496;172.649;171.857;1e+75;1000.01;1;1;0;147.365;37.6059;74.4811;29949;501;1
inst20_3_LIN_f6.txt; ;42.7667;247.522;108.579;1e+75;1000;1;1;0;217.343;42.8552;80.2822;116979;0;1
inst20_3_LIN_f6.txt;I ;42.7667;243.838;226.124;1e+75;1000;1;1;0;217.343;42.7667;80.3229;125000;0;1
inst20_3_LIN_f6.txt;T ;42.9323; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_3_LIN_f6.txt;K ;42.7667;262.446;152.828;1e+75;1000;1;1;0;217.343;42.784;80.315;93100;0;1
inst20_3_LIN_f6.txt;P ;42.7667;278.806;97.4807;1e+75;1000;1;1;0;217.343;42.7669;80.3228;74200;501;1
inst20_3_LIN_f6.txt;ITK ;42.9323;238.621;329.986;1e+75;1000;1;1;0;217.343;45.2061;79.2005;110400;0;1
inst20_3_LIN_f6.txt;PIT ;42.9323; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_3_LIN_f6.txt;PIK ;42.7667;233.425;179.697;1e+75;1000;1;1;0;217.63;42.7667;80.3489;56468;501;1
inst20_3_LIN_f6.txt;PTK ;42.9323;255.809;92.4885;1e+75;1000;1;1;0;217.343;48.2182;77.8147;64500;501;1
inst20_3_LIN_f6.txt;PITK ;42.9323; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_4_LIN_f6.txt; ;34.6111;202.964;91.3671;1e+75;1000;1;1;0;183.976;34.6111;81.1872;69534;0;1
inst20_4_LIN_f6.txt;I ;34.6111;203.572;136.685;1e+75;1000;1;1;0;183.976;34.6111;81.1872;73446;0;1
inst20_4_LIN_f6.txt;T ;34.6111;228.29;63.1125;1e+75;1000.01;1;1;0;183.976;34.6111;81.1872;115500;0;1
inst20_4_LIN_f6.txt;K ;34.6111;197.514;146.71;1e+75;1000;1;1;0;183.976;34.6111;81.1872;131826;0;1
inst20_4_LIN_f6.txt;P ;34.6111;213.924;237.46;1e+75;1000;1;1;0;183.976;34.6111;81.1872;98700;501;1
inst20_4_LIN_f6.txt;ITK ;34.6111;205.946;81.5902;1e+75;1000;1;1;0;183.976;34.6111;81.1872;83100;0;1
inst20_4_LIN_f6.txt;PIT ;34.6111;201.18;69.156;1e+75;1000;1;1;0;183.976;34.6111;81.1872;44278;501;1
inst20_4_LIN_f6.txt;PIK ;34.6111;197.102;254.07;1e+75;1000;1;1;0;183.976;34.6111;81.1872;46677;501;1
inst20_4_LIN_f6.txt;PTK ;34.6111;232.02;194.461;1e+75;1000;1;1;0;183.976;34.6111;81.1872;43108;501;1
inst20_4_LIN_f6.txt;PITK ;34.6111;214.067;50.3302;1e+75;1000;1;1;0;183.976;34.6111;81.1872;60205;500;1
inst20_5_LIN_f6.txt; ;44.3; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_5_LIN_f6.txt;I ;44.3; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_5_LIN_f6.txt;T ;44.463; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_5_LIN_f6.txt;K ;44.3; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_5_LIN_f6.txt;P ;44.3; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_5_LIN_f6.txt;ITK ;44.463; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_5_LIN_f6.txt;PIT ;44.463; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_5_LIN_f6.txt;PIK ;44.3; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_5_LIN_f6.txt;PTK ;44.463; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_5_LIN_f6.txt;PITK ;44.463; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_6_LIN_f6.txt; ;54.2111; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_6_LIN_f6.txt;I ;54.2111; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_6_LIN_f6.txt;T ;54.3794; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_6_LIN_f6.txt;K ;54.2111; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_6_LIN_f6.txt;P ;54.2111;247.675;729.569;1e+75;1000;1;1;0;209.862;54.5802;73.9923;106118;501;1
inst20_6_LIN_f6.txt;ITK ;54.3794; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_6_LIN_f6.txt;PIT ;54.3794; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_6_LIN_f6.txt;PIK ;54.2111;246.953;38.1752;1e+75;1000;1;1;0;209.862;54.2113;74.1681;50100;501;1
inst20_6_LIN_f6.txt;PTK ;54.3794;234.532;480.254;1e+75;1000;1;1;0;209.994;56.3074;73.1862;16000;501;1
inst20_6_LIN_f6.txt;PITK ;54.3794; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_7_LIN_f6.txt; ;21;215.996;59.842;1e+75;1000.01;1;1;0;179.69;21.0001;88.3131;184700;0;1
inst20_7_LIN_f6.txt;I ;21;212.829;224.078;1e+75;1000;1;1;0;179.69;21.0254;88.299;80500;0;1
inst20_7_LIN_f6.txt;T ;21.2129;213.499;114.018;1e+75;1000;1;1;0;179.69;25.17;85.9925;135944;0;1
inst20_7_LIN_f6.txt;K ;21;216;458.687;1e+75;1000;1;1;0;179.69;21.0002;88.3131;87300;0;1
inst20_7_LIN_f6.txt;P ;21;202.451;79.374;1e+75;1000;1;1;0;179.69;21;88.3132;142300;500;1
inst20_7_LIN_f6.txt;ITK ;21.2129;232.33;10.21;1e+75;1000;1;1;0;179.69;25.5957;85.7556;83200;0;1
inst20_7_LIN_f6.txt;PIT ;21.2129;211.127;25.9086;1e+75;1000;1;1;0;179.69;23.3068;87.0294;42900;501;1
inst20_7_LIN_f6.txt;PIK ;21;227.008;217.261;1e+75;1000;1;1;0;179.69;21;88.3132;103470;501;1
inst20_7_LIN_f6.txt;PTK ;21.2129;232.712;490.298;1e+75;1000;1;1;0;179.69;25.6667;85.7161;52359;501;1
inst20_7_LIN_f6.txt;PITK ;21.2129;223.276;410.91;1e+75;1000;1;1;0;180.07;22.8642;87.3026;17100;501;1
inst20_8_LIN_f6.txt; ;51.8651;185.945;301.744;1e+75;1000;1;1;0;165.876;51.8662;68.732;144600;0;1
inst20_8_LIN_f6.txt;I ;51.8651;187.081;62.3358;1e+75;1000;1;1;0;165.876;51.8651;68.7327;49469;0;1
inst20_8_LIN_f6.txt;T ;52.0079;191.469;98.1733;1e+75;1000.04;1;1;0;165.876;54.9977;66.8442;90544;0;1
inst20_8_LIN_f6.txt;K ;51.8651; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_8_LIN_f6.txt;P ;51.8651;195.537;77.026;1e+75;1000.01;1;1;0;165.876;51.8651;68.7327;63200;501;1
inst20_8_LIN_f6.txt;ITK ;52.0079;198.933;271.295;1e+75;1000;1;1;0;165.876;54.0107;67.4392;82200;0;1
inst20_8_LIN_f6.txt;PIT ;52.0079;190.304;63.516;1e+75;1000;1;1;0;165.876;55.2875;66.6695;98738;500;1
inst20_8_LIN_f6.txt;PIK ;51.8651;204.916;249.185;1e+75;1000;1;1;0;165.876;51.8651;68.7327;43900;501;1
inst20_8_LIN_f6.txt;PTK ;52.0079;193.951;92.2341;1e+75;1000.01;1;1;0;165.876;54.1693;67.3436;16130;501;1
inst20_8_LIN_f6.txt;PITK ;52.0079;195.685;450.377;1e+75;1000;1;1;0;165.922;53.3684;67.8352;20980;501;1
inst20_9_LIN_f6.txt; ;63.2556;264.648;656.368;1e+75;1000;1;1;0;236.426;63.2557;73.245;129500;0;1
inst20_9_LIN_f6.txt;I ;63.2556; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_9_LIN_f6.txt;T ;63.4028;261.971;827.459;1e+75;1000;1;1;0;238.129;74.3048;68.7964;62600;0;1
inst20_9_LIN_f6.txt;K ;63.2556;268.886;493.945;1e+75;1000;1;1;0;236.426;63.2742;73.2372;143900;0;1
inst20_9_LIN_f6.txt;P ;63.2556;253.14;146.618;1e+75;1000;1;1;0;236.426;63.2661;73.2406;61886;501;1
inst20_9_LIN_f6.txt;ITK ;63.4027;261.43;509.156;1e+75;1000;1;1;0;236.426;70.8693;70.0247;65200;0;1
inst20_9_LIN_f6.txt;PIT ;63.4027;255.759;121.76;1e+75;1000;1;1;0;236.426;73.0811;69.0892;89286;500;1
inst20_9_LIN_f6.txt;PIK ;63.2556; ; ; ;1000; ; ; ; ; ; ; ; ; 
inst20_9_LIN_f6.txt;PTK ;63.4028;263.856;284.156;1e+75;1000;1;1;0;236.426;70.9022;70.0108;32007;501;1
inst20_9_LIN_f6.txt;PITK ;63.4027;279.627;666.928;1e+75;1000;1;1;0;240.29;68.8266;71.3568;11320;500;1
